shop_id,offer_count,rating
12738,1,3
12739,159,3
12740,471,4
12741,253,5
12742,1039,4
12744,919,5
12745,108,3
12746,1304,3
12747,1240,5
12748,3153,4
12749,28,2
12750,163,2
12751,33,4
12752,29706,4
12753,469,4
12754,62,4
12755,2227,2
12756,126,5
12759,2625,4
12760,109,4
12761,28,4
12762,31566,4
12763,5254,3
12764,136,5
12765,489,4
12766,510,4
12767,2956,4
12768,30231,3
12769,4046,5
12772,27,4
12773,88,1
12774,9,4
12776,1123,3
12777,10,5
12778,1124,4
12779,752,4
12780,1781,3
12781,8989,4
12782,377,4
12783,1599,5
12784,63,5
12785,1068,4
12786,8,4
12787,134,3
12788,2886,5
12790,2404,4
12791,34455,5
12792,4356,4
12794,5668,3
12795,2643,2
12796,3,4
12797,3489,5
12798,615,5
12799,2273,4
12802,9,4
12803,128,3
12805,913,5
12806,647,3
12809,2419,4
12810,2588,5
12811,150,4
12812,28,4
12813,200,4
12814,1192,4
12815,1688,1
12816,889,4
12818,372,4
12819,2,4
12820,852,3
12821,3,2
12824,8163,3
12825,4071,4
12826,63,4
12827,3,4
12828,338,4
12829,12,4
12830,4286,4
12831,112,3
12832,841,4
12833,2567,3
12835,21639,3
12836,404,4
12837,203,4
12838,203,4
12839,1607,5
12841,1,4
12842,90,4
12844,32,4
12845,253,2
12846,793,5
12847,784,5
12848,765,5
12850,711,5
12851,564,5
12852,766,5
12853,813,5
12854,678,5
12855,702,5
12856,787,5
12857,311,4
12858,814,5
12859,677,5
12860,716,5
12861,708,5
12862,744,5
12863,749,5
12864,681,5
12865,755,5
12866,653,5
12867,341,4
12868,675,5
12869,732,5
12870,677,5
12871,686,5
12872,3017,5
12873,3163,4
12874,3017,5
12875,7360,2
12876,318,4
12877,30,4
12878,354,5
12879,7547,4
12880,170,4
12881,966,4
12882,4045,4
12883,1576,4
12884,30,4
12885,3857,3
12886,191,3
12889,56118,4
12890,3476,4
12891,1,4
12892,679,2
12893,710,4
12894,32,5
12895,59,4
12896,3932,3
12898,1285,3
12899,728,4
12900,351,4
12901,335,3
12902,13216,4
12904,28,3
12905,7289,1
12909,521,3
12910,268,4
12911,143,4
12913,21659,3
12914,23993,3
12915,49,2
12916,23437,3
12917,497,4
12919,224,5
12920,772,5
12921,1351,5
12923,207,3
12924,13060,3
12926,1258,3
12927,501,4
12928,623,3
12929,5560,4
12930,3300,3
12931,129,4
12932,14,4
12933,186,4
12935,3283,3
12936,1605,4
12937,10173,3
12938,1086,2
12939,6744,5
12940,96,3
12941,3824,3
12942,9723,5
12943,15793,4
12944,40828,4
12946,40789,4
12947,66237,5
12948,330,5
12949,3140,4
12950,103,4
12951,517,2
12953,1166,4
12954,691,4
12955,16324,4
12956,538,4
12957,159,4
12958,2,4
12959,784,4
12960,142,5
12961,792,4
12962,1750,3
12963,1223,5
12964,419,3
12965,836,3
12966,1826,4
12968,110,3
12969,17996,4
12970,1654,5
12971,1304,3
12972,2290,4
12973,454,4
12974,15867,3
12976,90,4
12977,929,4
12978,747,3
12979,1259,4
12980,55,4
12981,25,4
12984,2866,3
12985,4105,3
12986,3793,3
12987,4070,3
12988,8778,5
12989,387,4
12990,6,4
12991,1128,4
12993,1362,4
12994,55,4
12995,429,3
12996,34,4
12998,3037,2
12999,735,4
13000,18,4
13001,48,4
13002,64718,4
13003,708,4
13004,7017,4
13005,43,4
13006,27,4
13007,2362,2
13008,48082,4
13009,86,4
13010,80,3
13011,16370,4
13013,3802,3
13014,3797,3
13015,3767,3
13016,4094,3
13017,3724,3
13018,3063,4
13019,2913,4
13020,2676,2
13021,9643,4
13022,232,2
13023,195,3
13024,3425,5
13025,8,4
13026,1045,3
13027,135,4
13028,681,4
13029,207,4
13032,35,4
13033,367,4
13034,1969,3
13035,1979,4
13036,587,4
13037,753,3
13039,220,4
13041,1852,1
13042,2981,5
13044,4302,2
13045,1688,4
13047,140,4
13048,370,3
13049,1,3
13050,1632,4
13051,9,4
13052,48,5
13053,5,4
13055,14081,5
13057,1401,3
13058,369,2
13059,2407,4
13060,196,4
13061,879,4
13062,253,4
13063,7708,3
13064,78,4
13065,57,3
13067,109,4
13068,17,4
13069,2682,2
13070,20,4
13071,672,4
13072,1868,3
13073,1450,3
13074,4137,4
13075,4130,1
13076,316,4
13077,15548,5
13078,5,4
13079,3738,3
13080,4046,3
13081,4055,3
13082,4215,3
13083,223,4
13084,4548,3
13085,15113,1
13086,240,4
13088,2196,4
13089,113,4
13090,654,4
13092,1695,3
13093,18091,5
13094,9835,2
13096,612,4
13097,283,4
13099,283,3
13100,42,4
13101,917,4
13102,113,4
13104,7938,4
13105,2,4
13106,21,4
13107,119,4
13108,916,4
13109,58,4
13110,25,4
13111,6424,4
13113,4832,3
13114,3252,5
13115,414,4
13117,54,4
13118,453,4
13120,515,5
13121,556,5
13122,64,4
13123,12310,5
13124,12306,5
13125,22861,3
13126,21265,3
13127,19550,3
13128,21137,3
13130,2006,3
13131,970,4
13132,1495,2
13133,264,3
13134,384,4
13135,52,4
13136,87,4
13137,12941,4
13138,97,2
13140,356,4
13141,815,3
13142,4570,4
13143,163,4
13144,2185,4
13146,6116,3
13150,4907,3
13152,1570,4
13153,441,3
13155,970,2
13156,29,3
13158,374,4
13159,445,5
13160,1274,3
13161,709,4
13162,578,4
13163,1099,4
13164,5,3
13166,15287,4
13167,8761,5
13168,437,4
13169,4099,4
13170,104,4
13171,292,3
13172,197,4
13173,2145,5
13174,60,4
13175,2207,4
13176,12033,3
13177,4993,4
13178,1868,4
13179,4232,2
13180,853,4
13181,189,4
13184,25638,4
13185,1183,5
13186,179,3
13187,48559,5
13188,1299,4
13189,928,4
13190,1333,3
13192,21506,4
13193,9,3
13194,421,4
13195,51,4
13196,17,4
13198,121,4
13200,12045,4
13201,2831,4
13202,761,5
13203,4,4
13205,24,4
13206,577,4
13207,8,4
13208,80,4
13209,2885,4
13210,4442,3
13211,98,4
13212,484,4
13213,26,4
13214,316,4
13216,59,4
13218,303,4
13219,4083,4
13220,2771,4
13221,4,4
13222,23,4
13223,2,1
13224,5092,5
13225,458,5
13226,33,4
13227,22173,3
13228,11588,5
13229,1441,4
13230,162,4
13231,53,4
13232,33,1
13233,1022,4
13234,2204,5
13235,140,4
13236,14974,4
13237,57248,3
13238,942,4
13239,724,4
13240,186,4
13241,167,4
13242,1416,1
13243,5003,3
13244,1131,5
13245,19,5
13246,574,3
13247,3,3
13250,1,4
13251,478,4
13252,234,4
13253,26,4
13254,56,4
13255,43,4
13256,887,5
13257,26,4
13258,304,4
13259,373,4
13260,24655,5
13261,2885,3
13262,24736,5
13263,24736,5
13264,24736,5
13265,24655,5
13266,24655,5
13267,425,3
13268,228,2
13269,7491,2
13271,198,3
13273,2422,3
13275,2216,4
13276,22768,4
13277,442,3
13278,30972,3
13279,280,4
13280,7059,4
13281,11397,4
13282,948,3
13283,624,4
13284,1890,3
13286,83,4
13287,355,4
13288,3190,5
13290,9718,5
13291,20043,4
13292,1950,4
13294,676,3
13295,415,5
13296,814,4
13297,13,4
13298,41,4
13299,32,4
13300,11,4
13302,11074,4
13303,2360,3
13305,199,4
13306,766,4
13307,17,4
13308,22462,5
13309,41,3
13310,45,4
13313,15,3
13314,14069,5
13315,606,4
13316,43422,5
13317,2740,3
13318,31,4
13319,653,3
13320,2695,4
13323,11827,5
13324,903,4
13325,787,4
13326,5538,4
13327,474,3
13328,569,4
13329,1206,3
13331,880,4
13332,11096,5
13333,171,4
13334,4189,2
13335,107,5
13336,28,4
13339,374,5
13340,740,4
13341,63,4
13342,373,4
13344,4678,1
13346,9,3
13347,16,4
13348,428,5
13349,229,4
13350,491,5
13353,1654,4
13355,2585,4
13356,733,5
13357,17,4
13358,840,4
13359,1064,1
13360,2243,2
13361,27,3
13362,41,4
13363,1079,2
13364,630,4
13365,1888,5
13366,620,2
13367,2674,5
13368,7273,3
13369,2783,5
13371,9180,5
13372,3250,4
13373,484,3
13374,188,5
13375,109,3
13376,36345,4
13377,58,4
13378,5,4
13379,2669,5
13380,237,2
13381,535,4
13382,3582,5
13383,3646,5
13384,458,3
13385,22374,4
13386,3582,5
13387,3864,4
13388,3748,4
13390,1040,4
13391,1,4
13392,6037,2
13393,9044,4
13394,152,4
13395,21,4
13396,848,3
13397,2137,5
13398,3584,3
13399,427,3
13400,623,4
13401,5250,5
13404,2315,4
13405,356,3
13406,1428,4
13407,428,4
13408,910,5
13409,4396,4
13410,552,4
13411,3573,4
13412,1469,3
13413,4235,1
13414,9,4
13415,5073,4
13416,84,4
13417,18,4
13418,2139,5
13420,1480,4
13421,212,4
13422,191,4
13423,890,4
13425,89,4
13426,55,5
13427,268,4
13428,213338,4
13429,424,5
13430,109,4
13431,574,4
13433,285,4
13434,49,4
13435,404,4
13436,629,4
13437,332,4
13438,16843,5
13439,20395,2
13440,17,4
13441,436,4
13442,543,3
13443,25816,5
13444,7090,2
13445,27091,5
13446,57985,4
13447,436,4
13448,27387,5
13449,27164,5
13450,26769,5
13451,26369,5
13452,26831,5
13453,571,5
13454,26584,5
13455,170,4
13456,109,3
13457,1740,5
13459,136,3
13460,625,4
13461,20,3
13462,411,4
13463,219,4
13464,45440,5
13466,143124,4
13467,1702,5
13468,1632,5
13469,45440,5
13470,26860,5
13471,28525,5
13472,2171,5
13473,45440,5
13474,45440,5
13475,45440,5
13476,45440,5
13477,45440,5
13478,45440,5
13479,45440,5
13480,45440,5
13482,1,4
13484,4323,4
13487,19,4
13488,749,4
13489,749,4
13490,200,4
13491,531,4
13492,436,4
13493,391,4
13494,436,4
13495,545,4
13496,33,5
13497,114,1
13498,78,4
13499,2121,4
13501,350,4
13502,1,3
13503,6209,4
13504,2994,3
13505,20397,5
13507,151,4
13508,138,4
13509,25130,5
13510,645,4
13511,49365,5
13512,320,3
13513,137,4
13514,72411,5
13515,49365,5
13516,49365,5
13517,547,4
13518,109,5
13519,42,4
13520,49365,5
13521,11546,5
13522,11546,5
13523,104,3
13524,353,4
13525,2111,4
13526,49365,5
13527,49363,5
13529,3781,3
13530,1336,4
13531,49365,5
13532,4441,3
13533,4148,3
13534,22620,4
13535,216,3
13536,49365,5
13537,25921,5
13538,26184,5
13539,26624,5
13540,27775,5
13541,19952,5
13542,561,3
13543,25953,5
13544,27811,5
13546,33,4
13547,36,4
13548,60,4
13550,49363,5
13551,193,4
13552,49365,5
13553,25,4
13554,650,4
13555,1157,4
13556,1522,4
13557,49365,5
13558,19952,5
13559,19952,5
13560,35617,5
13561,1522,4
13562,19952,5
13563,19965,5
13564,19965,5
13565,19952,5
13566,19952,5
13567,1522,4
13568,57135,5
13569,1359,4
13571,1522,4
13572,809,4
13573,148,4
13574,16,4
13576,1522,4
13577,1522,4
13578,1522,4
13579,1522,4
13580,1522,4
13581,1522,4
13582,3569,4
13583,49365,5
13584,49365,5
13585,21,4
13586,1,4
13587,314,4
13588,24,3
13589,1958,3
13590,37,4
13591,682,4
13593,49365,5
13594,49365,5
13595,10,4
13596,4757,2
13597,49365,5
13598,378,4
13599,41,4
13600,49363,5
13601,49365,5
13602,84,4
13603,49365,5
13604,49365,5
13605,14589,4
13607,92,3
13608,167,4
13609,49365,5
13610,27,4
13611,700,3
13612,1995,4
13613,3173,5
13614,193,3
13616,49366,5
13617,49365,5
13618,7411,3
13620,1231,5
13621,49366,5
13622,13690,3
13623,49365,5
13625,49363,5
13626,49365,5
13627,130,3
13629,235,4
13630,96,4
13631,479,4
13632,521,4
13633,3,4
13635,723,4
13636,48,4
13637,49365,5
13638,49365,5
13639,49365,5
13640,2155,4
13641,19965,5
13642,19952,5
13643,19952,5
13644,19904,5
13645,157,5
13646,157,5
13647,19952,5
13648,19952,5
13649,99,4
13650,45440,5
13651,271,3
13652,157,5
13653,45440,5
13654,537,4
13655,1783,5
13656,49365,5
13657,45440,5
13658,31,4
13659,1969,5
13660,45440,5
13661,2143,5
13662,1704,5
13663,1386,3
13664,49365,5
13665,19854,4
13666,121,4
13667,249,3
13668,49365,5
13669,6142,5
13671,49365,5
13672,6168,3
13673,2,5
13674,49365,5
13675,19,2
13676,117,5
13677,2064,4
13678,3001,4
13680,49365,5
13681,49365,5
13682,18,4
13683,45440,5
13684,62035,5
13685,611,4
13686,4,1
13687,4846,4
13689,4438,3
13690,2282,4
13691,200,3
13692,79,4
13693,170,4
13695,49365,5
13696,49365,5
13697,645,4
13700,284,3
13701,2060,5
13702,19952,5
13703,35868,5
13704,19952,5
13705,702,4
13706,9,4
13707,632,4
13708,386,4
13709,88,4
13710,302,4
13711,79575,5
13713,397,4
13714,3489,4
13715,7369,4
13716,343,4
13719,650,4
13720,148,4
13721,1116,4
13722,9,4
13724,29300,3
13725,22462,5
13726,17736,5
13728,6661,1
13729,798,4
13733,22462,5
13734,22461,5
13735,105,4
13736,310,5
13738,55,4
13739,8,4
13740,4358,5
13741,23494,3
13742,4264,5
13743,571,2
13744,3812,5
13745,4451,5
13746,29,4
13747,1019,3
13749,227,5
13753,1521,3
13754,1549,3
13756,3730,5
13757,4,4
13758,113,4
13759,60,4
13763,4,4
13766,655,4
13767,84,4
13768,1,4
13769,8,4
13770,51,4
13771,223,5
13772,29,4
13773,3629,3
13774,152,4
13775,59382,4
13776,5219,4
13777,59,3
13778,471,4
13779,2409,5
13780,49365,5
13781,522,5
13782,33,2
13783,509,4
13784,236,4
13786,49365,5
13787,317,4
13788,19952,5
13789,19952,5
13790,19952,5
13791,19952,5
13792,19952,5
13793,19952,5
13794,19952,5
13795,19952,5
13796,19965,5
13797,19952,5
13798,19952,5
13799,19952,5
13800,19952,5
13801,1094,4
13802,1367,4
13803,1748,5
13805,3,4
13806,21183,3
13807,22100,3
13808,49,4
13809,3367,4
13810,87,4
13811,130,4
13812,436,4
13813,1956,5
13814,24,3
13815,15843,5
13816,2002,5
13817,9,3
13818,1907,5
13819,1803,5
13820,1710,5
13821,1640,5
13822,45440,5
13823,15870,5
13824,15931,5
13825,15901,5
13826,575,5
13828,1391,3
13829,589,4
13830,33,4
13833,3539,4
13834,5,4
13835,18,5
13837,979,4
13840,7,4
13842,17,4
13843,1291,3
13845,48,4
13847,963,3
13849,2927,5
13852,29005,5
13853,5736,2
13854,21,4
13855,138,4
13857,330,3
13858,73401,5
13859,66,4
13860,1049,3
13861,7787,4
13862,595,4
13863,16,4
13864,360,4
13865,2031,5
13866,56,5
13867,1571,5
13868,1712,5
13869,1870,5
13870,1942,5
13871,1818,5
13872,1620,5
13873,1615,5
13874,1592,5
13875,1611,5
13876,1896,5
13877,1618,5
13878,1624,5
13879,516,4
13880,458,4
13882,2791,3
13886,3,4
13887,1866,4
13888,10,3
13889,16,2
13891,187,4
13892,693,3
13893,807,4
13895,674,3
13896,968,4
13897,3465,4
13898,11242,4
13899,855,4
13900,1,4
13901,1522,4
13902,1618,5
13903,1147,4
13904,1522,4
13905,1522,4
13906,1522,4
13907,1142,4
13908,1798,5
13909,1142,4
13910,1683,5
13911,1142,4
13912,1848,5
13913,1142,4
13914,1142,4
13915,1800,5
13916,1697,5
13917,1789,5
13918,1618,5
13919,26590,3
13921,343,4
13922,294,3
13923,788,4
13924,34002,3
13925,35045,3
13926,2673,3
13927,1816,3
13928,1525,4
13929,1162,4
13931,1295,4
13932,1295,4
13933,1294,4
13934,1295,3
13935,1295,4
13936,1294,4
13937,103898,5
13938,1295,4
13939,1295,4
13940,99481,5
13941,120,2
13942,1585,5
13943,3146,5
13944,1604,5
13945,198,3
13946,1294,4
13947,1852,3
13948,1295,4
13949,3146,5
13950,1295,4
13951,1295,4
13952,1295,4
13953,3146,5
13954,3146,5
13955,4433,3
13956,415,2
13957,206,5
13958,355,4
13959,3146,5
13960,2590,5
13961,41,5
13962,2590,5
13963,1,4
13964,3146,5
13965,160,4
13966,594,4
13967,1142,4
13968,1142,4
13969,1142,4
13970,1142,4
13971,572,4
13972,8,4
13973,4,3
13975,2871,4
13976,64,4
13977,11,3
13978,14507,4
13979,14573,4
13980,14342,4
13982,14548,4
13983,14474,4
13984,14712,4
13985,14441,4
13986,14769,4
13987,11,4
13988,19952,5
13989,19952,5
13990,19965,5
13991,19965,5
13992,19965,5
13993,1671,5
13994,19952,5
13995,35881,5
13996,1568,5
13997,19952,5
13998,19952,5
13999,19952,5
14000,519,4
14001,35868,5
14002,1660,5
14003,1568,5
14004,1592,5
14005,1142,4
14006,1522,4
14007,1142,4
14009,1142,4
14010,1142,4
14011,1142,4
14012,1522,4
14013,1522,4
14014,1142,4
14015,1522,4
14016,1522,4
14017,1522,4
14018,1522,4
14019,1522,4
14020,1522,4
14021,1522,4
14022,240,3
14023,1522,4
14024,1522,4
14025,1522,4
14026,1522,4
14027,1522,4
14028,1522,4
14029,1522,4
14030,1522,4
14031,1522,4
14032,1522,4
14033,307,5
14034,226,3
14035,3585,4
14036,2,4
14037,658,4
14038,1975,3
14039,8961,4
14040,94,3
14041,288,2
14042,13,4
14043,15,4
14044,1748,4
14047,7,3
14048,472,2
14049,1,4
14050,97,4
14051,205,4
14052,328,4
14054,1267,4
14055,1794,1
14056,13155,4
14057,48577,5
14058,48710,5
14059,317,4
14060,48806,5
14061,48325,5
14062,7784,2
14065,10,3
14066,2088,3
14067,62035,5
14068,66,4
14069,11810,1
14070,85,4
14071,582,5
14072,159,5
14073,9,2
14074,467,2
14075,740,4
14077,450,2
14080,6280,2
14081,30,4
14082,23,3
14083,254,4
14084,1734,3
14085,62,4
14086,1292,4
14087,1464,1
14088,32073,3
14089,31782,3
14090,241,4
14092,12164,5
14094,5147,4
14095,1360,2
14096,194,2
14097,1861,3
14098,689,5
14099,913,5
14100,1121,2
14101,6546,5
14102,19904,5
14103,19904,5
14104,19904,5
14105,3845,5
14106,6553,5
14108,17100,5
14109,17100,5
14110,6549,5
14111,6645,5
14112,6648,5
14113,714,2
14114,17100,5
14115,17104,5
14116,17092,5
14117,17100,5
14118,17100,5
14119,17100,5
14120,17100,5
14121,17107,5
14122,126,3
14123,17107,5
14124,17100,5
14125,17107,5
14126,17100,5
14127,17104,5
14128,17100,5
14129,17100,5
14130,17100,5
14131,17100,5
14132,17107,5
14133,17103,5
14134,355,5
14135,17100,5
14136,17100,5
14137,17100,5
14138,17100,5
14139,17107,5
14140,17069,5
14141,17092,5
14142,20672,5
14143,17074,5
14144,17095,5
14145,17096,5
14146,17074,5
14147,17099,5
14148,241,5
14149,483,5
14150,5790,4
14151,5771,4
14153,1419,4
14154,170,3
14156,12,3
14157,5235,4
14158,158,2
14161,495,4
14162,1303,5
14163,2601,4
14164,482,3
14166,903,4
14167,11783,5
14168,13713,4
14169,17,3
14170,1352,1
14171,80,3
14173,671,4
14175,16,4
14176,5,4
14177,3828,5
14179,16991,5
14180,72,4
14181,58,4
14182,1163,5
14183,166,4
14184,99,4
14185,1485,4
14186,326,4
14187,11259,5
14188,7447,3
14190,4216,4
14191,4181,4
14192,476,4
14193,2465,4
14194,14487,4
14195,14503,4
14196,14506,4
14199,230,3
14200,27505,4
14202,27091,4
14203,27089,4
14204,27088,4
14205,992,4
14206,26721,4
14207,27505,4
14208,28052,4
14209,913,5
14210,95,1
14211,3766,3
14212,170,4
14213,153,4
14214,593,4
14215,2313,4
14216,11568,3
14217,604,4
14218,1,4
14220,9515,4
14222,643,4
14224,4647,4
14226,73,4
14227,4442,3
14228,59382,4
14229,2343,4
14230,2544,3
14231,279,4
14232,105500,5
14233,34292,5
14234,152,5
14235,174,4
14236,57,2
14237,72426,5
14239,338,5
14241,106,4
14242,14569,4
14243,14696,4
14244,523,5
14245,14647,4
14246,2907,3
14247,121,4
14249,723,2
14250,366,2
14251,1010,3
14252,62019,5
14254,17685,3
14255,35011,3
14256,34032,3
14257,7281,5
14258,62035,5
14259,645,4
14261,647,4
14262,62035,5
14263,9,4
14265,149,4
14266,61122,5
14267,62035,5
14268,62161,5
14269,503,4
14270,60998,5
14273,346,4
14274,67,5
14275,90,3
14277,76,4
14278,251,3
14279,170,2
14280,60998,5
14281,2660,4
14282,34088,5
14283,29,4
14284,4643,4
14285,62035,5
14286,6407,2
14287,445,4
14288,3,3
14289,61899,5
14290,188,5
14291,62019,5
14292,188,5
14293,662,4
14294,188,5
14297,189,5
14298,34,4
14299,188,5
14300,188,5
14301,188,5
14302,189,5
14303,4,4
14304,647,4
14305,188,5
14306,650,4
14308,188,5
14309,188,5
14311,11,4
14312,188,5
14313,188,5
14314,650,4
14315,188,5
14316,188,5
14317,10021,5
14318,744,4
14319,246,4
14320,14598,5
14321,108,3
14322,146,4
14323,5,4
14324,160,3
14325,616,4
14326,450,4
14327,11,4
14328,16,4
14330,152,5
14331,3432,4
14333,17009,5
14334,16991,5
14335,17009,5
14336,16991,5
14337,11,4
14338,64,5
14339,16991,5
14340,16991,5
14341,16991,5
14342,16991,5
14343,137,4
14347,176,3
14348,2181,4
14349,2243,4
14350,403,4
14352,17,4
14353,9198,4
14354,7840,4
14355,9394,4
14356,7806,4
14357,9169,4
14358,10011,4
14359,7870,4
14360,8490,4
14361,9541,4
14362,7257,4
14363,9230,4
14364,9565,4
14365,6834,4
14366,6779,4
14367,6695,4
14368,6712,4
14369,6507,4
14370,6755,4
14371,9572,4
14372,9571,4
14373,25,4
14374,5776,4
14375,5776,4
14376,381,4
14377,3141,4
14378,259,4
14379,25,3
14380,2979,5
14381,2,4
14382,685,4
14383,57,4
14384,23,4
14385,2,4
14386,15,2
14387,291,3
14388,1626,4
14389,213,1
14390,80,3
14391,4,2
14392,4148,5
14396,2453,3
14398,6247,4
14399,957,3
14400,3698,3
14401,69,4
14403,636,4
14404,65,3
14406,117,4
14408,1885,4
14410,48,4
14411,97,4
14412,290,4
14413,98,4
14414,69,2
14415,21,3
14416,347,4
14417,107,3
14418,231,4
14419,21,4
14420,484,4
14421,152,5
14422,5,4
14424,277,3
14425,254,4
14426,104,3
14427,33,4
14428,134,4
14429,221,4
14430,500,4
14432,60,5
14433,4,4
14434,10056,3
14435,1600,3
14436,1,4
14437,11950,4
14438,30,4
14440,15,4
14441,33990,3
14442,19,4
14443,215,1
14444,1036,4
14445,24546,2
14446,32552,4
14447,245,4
14450,1942,3
14451,415,4
14452,44,4
14453,79,4
14454,179,5
14455,1068,5
14456,179,5
14457,321,4
14458,179,5
14459,179,5
14460,179,5
14461,52,4
14462,30,4
14464,179,5
14465,1153,4
14466,59382,4
14468,16797,5
14469,197,4
14470,4,4
14471,3608,4
14472,167,4
14473,25946,5
14474,940,5
14475,254,4
14477,4682,3
14478,25018,5
14479,22143,5
14480,3744,5
14481,8064,4
14482,8045,4
14484,512,4
14485,33676,3
14486,28563,3
14487,2003,4
14488,178,4
14489,8028,4
14490,9562,4
14491,8027,4
14492,61786,5
14493,9562,4
14494,8027,4
14495,7891,4
14496,820,4
14497,3173,5
14498,4608,3
14499,3173,5
14500,8181,4
14501,7748,4
14502,8044,4
14503,8055,4
14504,47,4
14505,395,4
14506,9838,4
14507,7774,4
14508,1220,4
14509,14083,2
14510,13,4
14511,1004,4
14512,19904,5
14513,19904,5
14514,59331,4
14515,531,1
14516,22722,4
14517,1728,5
14518,194,3
14519,578,3
14521,7244,4
14523,2251,3
14524,11,4
14526,15,4
14527,914,4
14528,3425,4
14529,29860,5
14531,77,4
14532,59331,4
14533,16,4
14534,31,3
14535,22,4
14536,627,4
14537,1892,4
14538,11,4
14540,719,5
14541,2244,4
14542,150,4
14544,67,3
14545,3091,3
14546,535,2
14547,786,4
14548,4109,3
14549,2277,4
14551,254,4
14552,22,4
14553,4574,4
14554,16,3
14556,1,4
14557,719,5
14558,719,5
14560,719,5
14561,719,5
14562,2614,5
14563,719,5
14564,368,4
14565,42578,4
14566,5,4
14568,21,5
14569,3,1
14570,29478,3
14571,29296,3
14572,2127,3
14574,145,3
14575,719,5
14576,100,4
14577,719,5
14578,719,5
14579,719,5
14580,719,5
14581,482,5
14582,928,4
14583,719,5
14584,719,5
14585,1657,3
14586,719,5
14587,7016,4
14588,719,5
14589,719,5
14590,719,5
14591,719,5
14592,224,4
14593,742,4
14594,719,5
14595,719,5
14596,719,5
14597,719,5
14600,789,4
14601,492,3
14602,16,4
14603,1351,4
14604,857,4
14605,5776,4
14606,5776,4
14607,1342,4
14608,147,4
14609,229,4
14610,783,4
14611,4,4
14613,1,4
14614,764,3
14615,3,4
14616,44,5
14617,130,3
14618,293,4
14619,44,4
14620,19,5
14621,6551,4
14622,186,4
14623,1368,4
14624,3,4
14625,5771,4
14626,5625,3
14627,81,4
14628,5771,4
14629,5776,4
14630,5771,4
14631,11428,4
14632,26,4
14634,174,4
14635,401,4
14636,1077,4
14637,551,4
14638,11,1
14639,1,4
14640,884,2
14641,23,4
14642,293,4
14644,1130,4
14645,102,4
14647,190,4
14648,894,4
14649,5743,4
14650,41,2
14651,753,4
14653,19,4
14654,10,4
14656,1175,4
14657,309,4
14658,103,3
14659,10,3
14660,251,4
14661,333,5
14662,12325,4
14663,63243,3
14664,3582,5
14665,276,4
14666,44,4
14667,205,3
14669,516,4
14670,18,4
14671,753,5
14672,3582,5
14673,2045,4
14674,1434,4
14675,43,4
14676,155,4
14678,7945,4
14679,435,4
14680,913,4
14681,34107,5
14682,20099,3
14683,18,5
14684,3,5
14685,1025,5
14686,1274,4
14687,99827,5
14688,69,4
14690,1113,4
14691,1526,5
14693,16,5
14694,85,4
14695,5,4
14696,1529,4
14697,106,4
14698,3,2
14700,195,4
14701,619,4
14702,5252,4
14703,370,4
14706,55,5
14707,4175,3
14708,4702,4
14709,3012,2
14711,93878,5
14712,1003,5
14714,1666,3
14715,132,3
14717,613,4
14718,99,5
14719,18981,4
14720,5739,3
14721,2509,5
14723,591,4
14724,323,2
14725,328,4
14726,2839,5
14727,23,2
14728,54,3
14729,401,4
14731,403,2
14732,1464,3
14733,12187,5
14734,1,4
14735,2497,4
14737,1368,3
14738,93687,5
14739,137,3
14740,72410,5
14741,129,2
14742,709,3
14744,34070,4
14745,4066,3
14746,19904,5
14747,19904,5
14748,19904,5
14749,175,4
14751,69,4
14753,1589,4
14754,20,4
14755,113,4
14756,487,4
14757,25,4
14758,37,4
14759,99,4
14760,809,4
14761,48,3
14762,909,4
14764,275,5
14765,1018,3
14766,191,3
14767,6504,4
14769,28,4
14770,90,3
14772,4,4
14773,360,5
14774,603,1
14775,148,4
14776,5,4
14778,1433,4
14779,1895,3
14780,232,5
14781,31,4
14782,1895,3
14783,675,3
14784,229,4
14785,405,4
14786,93,4
14787,47,1
14788,717,4
14789,19,4
14790,15611,5
14792,2360,4
14793,3235,4
14794,179,4
14795,1762,4
14796,210,4
14799,1872,3
14800,9727,3
14801,9,4
14802,93,4
14803,104,4
14804,25,4
14805,28,4
14806,73,4
14807,18,3
14808,30,4
14809,18431,4
14810,93679,5
14811,7670,5
14812,11,4
14813,185,3
14814,3281,3
14815,622,5
14816,899,3
14817,476,3
14818,427,3
14819,486,3
14820,88,3
14821,242,4
14822,4,5
14823,293,4
14824,229,4
14825,588,4
14827,150,4
14828,10,4
14830,8,4
14832,228,4
14833,2589,5
14835,262,3
14837,14,4
14838,846,4
14839,1,4
14841,105572,5
14842,199,4
14843,5776,4
14844,411,1
14845,269,4
14846,111,4
14847,2,4
14848,1640,4
14850,300,4
14851,557,4
14852,5,4
14854,7670,5
14855,3468,4
14856,22037,3
14857,1370,4
14858,2,4
14859,1366,4
14860,543,4
14861,5324,4
14863,8138,4
14864,118,4
14865,5776,4
14866,1596,4
14867,5771,4
14868,5776,4
14869,5776,4
14870,5776,4
14871,5771,4
14872,1857,2
14874,20215,2
14875,34086,5
14876,118,3
14877,2428,5
14878,373,4
14879,350,4
14880,4021,3
14882,1515,3
14883,334,4
14884,1149,4
14885,202,4
14886,52,4
14887,377,5
14888,644,4
14889,217,2
14890,10519,5
14891,69,2
14892,347,4
14893,9407,5
14894,6109,3
